Iteration,Threads,Size,Buckets,Gen_Time,Split_Time,Sort_Time,Write_Time,Total_Time
7,36,2000000000,100,0.345410,44.484315,15.254941,0.378946,65.804475
8,36,2000000000,100,0.340822,44.831883,15.267569,0.419011,66.204470
9,36,2000000000,100,0.340325,44.783781,15.191040,0.385207,66.040196
10,36,2000000000,100,0.343779,45.398195,15.307938,0.405338,66.799924
1,38,2000000000,100,0.324414,44.375034,15.315797,0.429076,65.784667
2,38,2000000000,100,0.325440,42.256621,15.273349,0.397839,63.593570
3,38,2000000000,100,0.325802,44.306981,15.478098,0.378389,65.829462
4,38,2000000000,100,0.325228,44.269499,15.304916,0.419235,65.653908
5,38,2000000000,100,0.326018,44.437578,15.255767,0.379579,65.745003
6,38,2000000000,100,0.327605,44.100337,15.250781,0.442479,65.463626
7,38,2000000000,100,0.325048,44.323617,15.318458,0.422077,65.735365
8,38,2000000000,100,0.326078,44.427034,15.491166,0.414379,66.002329
9,38,2000000000,100,0.325399,44.218058,15.296928,0.402423,65.580769
10,38,2000000000,100,0.326309,44.370671,15.445306,0.427291,65.923397
1,40,2000000000,100,0.311799,44.324351,15.449205,0.423588,65.861893
2,40,2000000000,100,0.312904,41.698167,15.485031,0.386959,63.228123
3,40,2000000000,100,0.314193,43.921961,15.569291,0.416164,65.562421
4,40,2000000000,100,0.314533,44.081132,15.335697,0.508252,65.591204
5,40,2000000000,100,0.310645,43.962968,15.429544,0.397447,65.446583
6,40,2000000000,100,0.311905,43.875208,15.267507,0.402242,65.197191
7,40,2000000000,100,0.312316,43.861667,15.432791,0.387809,65.350059
8,40,2000000000,100,0.311676,43.787793,15.547876,0.420329,65.412425
9,40,2000000000,100,0.313215,44.465609,15.385979,0.429391,65.930516
10,40,2000000000,100,0.310640,43.961013,15.519970,0.398996,65.533606
1,42,2000000000,100,0.300552,43.704003,15.562964,0.433091,65.344888
2,42,2000000000,100,0.306738,41.124124,15.493718,0.407063,62.672788
3,42,2000000000,100,0.303061,43.629891,15.704186,0.424898,65.405666
4,42,2000000000,100,0.306870,43.632012,15.539410,0.432481,65.248000
5,42,2000000000,100,0.303240,43.160260,15.549320,0.406598,64.760841
6,42,2000000000,100,0.303030,43.629894,15.351245,0.402609,65.030214
7,42,2000000000,100,0.303383,43.563287,15.473893,0.422603,65.109301
8,42,2000000000,100,0.302574,43.561570,15.741353,0.450485,65.403341
9,42,2000000000,100,0.298969,43.311000,15.542076,0.466345,64.960445
10,42,2000000000,100,0.300731,43.403353,15.608425,0.390790,65.044875
1,44,2000000000,100,0.295737,43.148496,15.703210,0.400766,64.894129
2,44,2000000000,100,0.297423,40.930871,15.699128,0.367061,62.637126
3,44,2000000000,100,0.292899,43.297307,15.788360,0.451061,65.177214
4,44,2000000000,100,0.291871,43.377793,15.636445,0.453550,65.096464
5,44,2000000000,100,0.292297,43.151130,15.654780,0.432198,64.872696
6,44,2000000000,100,0.290156,43.116436,15.497102,0.395572,64.640558
7,44,2000000000,100,0.296033,43.128013,15.652769,0.413776,64.839016
8,44,2000000000,100,0.290831,43.609143,15.834850,0.417352,65.498630
9,44,2000000000,100,0.288145,43.056380,15.638208,0.453394,64.782577
10,44,2000000000,100,0.291036,43.276388,15.766270,0.411875,65.090331
1,46,2000000000,100,0.285122,43.384395,15.762898,0.392354,65.167863
2,46,2000000000,100,0.284224,40.997916,15.846265,0.421429,62.891692
3,46,2000000000,100,0.295173,43.125007,15.981523,0.415430,65.164254
4,46,2000000000,100,0.285291,42.879278,15.731233,0.391837,64.632718
5,46,2000000000,100,0.286838,42.567933,15.737945,0.417455,64.355229
6,46,2000000000,100,0.288465,42.856805,15.542284,0.399923,64.429634
7,46,2000000000,100,0.288327,42.963723,15.810390,0.403286,64.815755
8,46,2000000000,100,0.288396,42.715643,16.022771,0.366286,64.742172
9,46,2000000000,100,0.285526,42.923053,15.796531,0.409798,64.753527
10,46,2000000000,100,0.287618,42.878314,15.972799,0.406776,64.885504
1,48,2000000000,100,0.280585,43.382018,16.016196,0.435836,65.462503
2,48,2000000000,100,0.282005,40.784378,16.049140,0.415014,62.871606
3,48,2000000000,100,0.282211,42.950691,16.104253,0.351739,65.030505
4,48,2000000000,100,0.281153,43.151614,15.824645,0.404987,65.001787
5,48,2000000000,100,0.280545,42.902536,15.969251,0.396356,64.901704
6,48,2000000000,100,0.281584,42.924787,15.708576,0.390051,64.655363
7,48,2000000000,100,0.275822,43.140791,15.923226,0.435114,65.121315
8,48,2000000000,100,0.283156,43.434903,16.206048,0.428801,65.701727
9,48,2000000000,100,0.279565,42.893771,15.906675,0.411275,64.831296
10,48,2000000000,100,0.281445,43.047993,16.200251,0.451786,65.321268
