Iteration,Threads,Size,Buckets,Gen_Time,Split_Time,Sort_Time,Write_Time,Total_Time
2,18,1000000000,10000000,0.328322,7.879612,4.286822,0.391233,15.561964
3,18,1000000000,10000000,0.329943,7.939677,4.286850,0.383908,15.617412
4,18,1000000000,10000000,0.328671,7.915195,4.287238,0.414254,15.620946
5,18,1000000000,10000000,0.328401,8.004916,4.288221,0.387116,15.682143
6,18,1000000000,10000000,0.327840,7.974059,4.286927,0.372568,15.634349
7,18,1000000000,10000000,0.328194,8.222389,4.285150,0.379919,15.890956
8,18,1000000000,10000000,0.328023,7.999994,4.286228,0.383157,15.670700
9,18,1000000000,10000000,0.328203,7.921407,4.286742,0.366584,15.579216
10,18,1000000000,10000000,0.328410,7.906495,4.286043,0.383164,15.578744
1,20,1000000000,10000000,0.295950,7.194541,3.856856,0.400071,14.423991
2,20,1000000000,10000000,0.297749,7.159512,3.857151,0.371330,14.362581
3,20,1000000000,10000000,0.296390,7.784208,3.858150,0.361141,14.973554
4,20,1000000000,10000000,0.296335,7.164425,3.855414,0.377642,14.369436
5,20,1000000000,10000000,0.295673,7.187076,3.858031,0.367296,14.382933
6,20,1000000000,10000000,0.299015,7.661721,3.858369,0.384147,14.879506
7,20,1000000000,10000000,0.299598,8.105415,3.865007,0.353868,15.298574
8,20,1000000000,10000000,0.296121,7.214555,3.859543,0.356249,14.400192
9,20,1000000000,10000000,0.296181,7.177166,3.857314,0.370800,14.379190
10,20,1000000000,10000000,0.296409,7.149984,3.857412,0.370845,14.345744
1,22,1000000000,10000000,0.270286,6.612218,3.507471,0.352809,13.418716
2,22,1000000000,10000000,0.270326,6.552403,3.509319,0.386402,13.393710
3,22,1000000000,10000000,0.270616,6.624762,3.509830,0.355222,13.434524
4,22,1000000000,10000000,0.270104,6.571231,3.507153,0.354975,13.378273
5,22,1000000000,10000000,0.270124,6.986731,3.510392,0.383907,13.827174
6,22,1000000000,10000000,0.269914,6.600218,3.508695,0.351455,13.403330
7,22,1000000000,10000000,0.269911,6.564886,3.508745,0.339944,13.357880
8,22,1000000000,10000000,0.270273,6.635766,3.508356,0.364000,13.451563
9,22,1000000000,10000000,0.270302,6.675835,3.509579,0.359505,13.492825
10,22,1000000000,10000000,0.270100,6.683982,3.510219,0.357536,13.492393
1,24,1000000000,10000000,0.248048,6.116373,3.215306,0.357141,12.612388
2,24,1000000000,10000000,0.247749,6.066546,3.215858,0.348099,12.557873
3,24,1000000000,10000000,0.248459,6.206230,3.217122,0.337251,12.686082
4,24,1000000000,10000000,0.248421,6.124427,3.215998,0.362431,12.627005
5,24,1000000000,10000000,0.247988,6.099870,3.216156,0.362994,12.601418
6,24,1000000000,10000000,0.248130,6.193596,3.217182,0.357727,12.691521
7,24,1000000000,10000000,0.248544,6.121924,3.217348,0.355241,12.619320
8,24,1000000000,10000000,0.248263,6.088759,3.216606,0.357838,12.585753
9,24,1000000000,10000000,0.248356,6.051195,3.215013,0.339529,12.530946
10,24,1000000000,10000000,0.250666,6.086297,3.215691,0.352296,12.576204
1,26,1000000000,10000000,0.231588,5.713849,2.968131,0.354310,11.942737
2,26,1000000000,10000000,0.230042,5.666933,2.967815,0.332164,11.870645
3,26,1000000000,10000000,0.230813,5.681368,2.967180,0.319648,11.873534
4,26,1000000000,10000000,0.230638,5.638933,2.968002,0.341944,11.856467
5,26,1000000000,10000000,0.231182,5.695352,2.967782,0.350834,11.918587
6,26,1000000000,10000000,0.229647,5.622445,2.967678,0.356939,11.850254
7,26,1000000000,10000000,0.229979,5.660824,2.969184,0.359502,11.892862
8,26,1000000000,10000000,0.230611,5.726525,2.968337,0.341142,11.940851
9,26,1000000000,10000000,0.230477,6.476118,2.969288,0.340279,12.691931
10,26,1000000000,10000000,0.232115,5.675389,2.968699,0.333940,11.880345
1,28,1000000000,10000000,0.215035,5.669534,2.756726,0.324224,11.641961
2,28,1000000000,10000000,0.214234,5.297824,2.756540,0.350360,11.295106
3,28,1000000000,10000000,0.214443,5.307365,2.754718,0.324119,11.273992
4,28,1000000000,10000000,0.214843,5.545702,2.757376,0.335382,11.528061
5,28,1000000000,10000000,0.216192,5.304133,2.756757,0.352079,11.303225
6,28,1000000000,10000000,0.214285,5.294991,2.756231,0.372925,11.311475
7,28,1000000000,10000000,0.216966,5.284622,2.755208,0.355314,11.286395
8,28,1000000000,10000000,0.214251,5.467501,2.756694,0.358319,11.469275
9,28,1000000000,10000000,0.214611,5.296837,2.755898,0.336644,11.280310
10,28,1000000000,10000000,0.216512,5.341954,2.756184,0.359649,11.345200
1,30,1000000000,10000000,0.201387,5.031806,2.572708,0.359195,10.842104
2,30,1000000000,10000000,0.200948,4.961028,2.573796,0.323092,10.733498
3,30,1000000000,10000000,0.201119,5.039034,2.572745,0.313295,10.804395
4,30,1000000000,10000000,0.200501,4.971888,2.573291,0.352231,10.771878
5,30,1000000000,10000000,0.202376,5.200022,2.573837,0.363330,11.013083
6,30,1000000000,10000000,0.200866,5.017286,2.572957,0.315812,10.780324
7,30,1000000000,10000000,0.201795,4.983675,2.572045,0.346645,10.783126
8,30,1000000000,10000000,0.200715,5.249053,2.572463,0.321524,11.017336
9,30,1000000000,10000000,0.201829,5.022844,2.573427,0.338178,10.827725
10,30,1000000000,10000000,0.201178,5.057417,2.574490,0.331329,10.835747
1,32,1000000000,10000000,0.189153,4.754484,2.412784,0.301289,10.334329
2,32,1000000000,10000000,0.191748,4.794840,2.413952,0.315568,10.391092
3,32,1000000000,10000000,0.189628,4.759578,2.411692,0.320816,10.355368
4,32,1000000000,10000000,0.189021,4.713162,2.412582,0.351909,10.341455
5,32,1000000000,10000000,0.189405,4.778410,2.412506,0.342807,10.397446
6,32,1000000000,10000000,0.190381,4.700233,2.412835,0.317829,10.294691
7,32,1000000000,10000000,0.191319,4.822569,2.413081,0.353528,10.455120
8,32,1000000000,10000000,0.188930,4.891854,2.412926,0.342783,10.509438
9,32,1000000000,10000000,0.189188,4.701162,2.411885,0.303352,10.282124
10,32,1000000000,10000000,0.188881,4.737394,2.413310,0.323751,10.332017
1,34,1000000000,10000000,0.179594,4.525141,2.270424,0.304984,9.957764
2,34,1000000000,10000000,0.179011,4.476697,2.271096,0.354592,9.955749
3,34,1000000000,10000000,0.179160,4.495131,2.270604,0.310336,9.927990
4,34,1000000000,10000000,0.180158,4.981816,2.271638,0.304385,10.412612
5,34,1000000000,10000000,0.179123,4.543478,2.271163,0.341868,10.009274
6,34,1000000000,10000000,0.178896,4.473141,2.270201,0.319994,9.918967
7,34,1000000000,10000000,0.178806,4.528098,2.271147,0.314406,9.966938
8,34,1000000000,10000000,0.179012,4.501082,2.270389,0.311892,9.935041
9,34,1000000000,10000000,0.178743,4.505523,2.270843,0.335456,9.967688
10,34,1000000000,10000000,0.179575,4.711852,2.271651,0.319871,10.161590
1,36,1000000000,10000000,0.170980,4.333323,2.145223,0.336155,9.662031
2,36,1000000000,10000000,0.170452,4.527344,2.146076,0.333351,9.852586
3,36,1000000000,10000000,0.169991,4.943239,2.145429,0.311092,10.247556
4,36,1000000000,10000000,0.169815,4.310251,2.145263,0.332818,9.633751
5,36,1000000000,10000000,0.169600,4.326402,2.145928,0.319293,9.635678
6,36,1000000000,10000000,0.169597,4.331744,2.145353,0.315671,9.636673
7,36,1000000000,10000000,0.171742,4.315890,2.145052,0.311129,9.618736
8,36,1000000000,10000000,0.170159,4.338814,2.146011,0.335322,9.663982
9,36,1000000000,10000000,0.169786,4.320031,2.145836,0.300107,9.613211
10,36,1000000000,10000000,0.170300,4.758988,2.147482,0.351310,10.100359
1,38,1000000000,10000000,0.162291,4.137340,2.032687,0.345347,9.360165
2,38,1000000000,10000000,0.161988,4.252265,2.034991,0.331268,9.457191
3,38,1000000000,10000000,0.162424,4.148033,2.033660,0.328388,9.350470
4,38,1000000000,10000000,0.162619,4.161548,2.032991,0.349114,9.381193
5,38,1000000000,10000000,0.162650,4.173088,2.032798,0.330661,9.433891
6,38,1000000000,10000000,0.161858,4.118661,2.033344,0.364449,9.352233
7,38,1000000000,10000000,0.161665,4.140938,2.033924,0.314977,9.326366
8,38,1000000000,10000000,0.163593,4.168727,2.032818,0.341813,9.380828
9,38,1000000000,10000000,0.162943,4.129481,2.033700,0.335764,9.339173
10,38,1000000000,10000000,0.162649,4.140542,2.033639,0.316591,9.327029
1,40,1000000000,10000000,0.155867,3.957152,1.931286,0.304047,9.024430
2,40,1000000000,10000000,0.155019,3.953691,1.932562,0.326429,9.044234
3,40,1000000000,10000000,0.155434,4.286870,1.931741,0.315987,9.362656
4,40,1000000000,10000000,0.156431,4.640755,1.933407,0.343551,9.749730
5,40,1000000000,10000000,0.154889,4.092183,1.932283,0.314922,9.169896
6,40,1000000000,10000000,0.154583,3.948036,1.931551,0.332189,9.039858
7,40,1000000000,10000000,0.154646,3.965599,1.931878,0.305934,9.033480
8,40,1000000000,10000000,0.155395,3.952456,1.931372,0.327036,9.040401
9,40,1000000000,10000000,0.155012,4.106103,1.932820,0.357412,9.233474
10,40,1000000000,10000000,0.155547,3.968587,1.938269,0.310233,9.046366
1,42,1000000000,10000000,0.149459,3.872960,1.841308,0.359995,8.900556
2,42,1000000000,10000000,0.149150,3.862519,1.841414,0.334612,8.862711
3,42,1000000000,10000000,0.149609,3.933961,1.843507,0.340971,8.939839
4,42,1000000000,10000000,0.149405,4.741116,1.842121,0.339818,9.748787
5,42,1000000000,10000000,0.149475,4.202174,1.842815,0.308751,9.177468
6,42,1000000000,10000000,0.150107,4.239751,1.841114,0.323498,9.228001
7,42,1000000000,10000000,0.149832,4.687865,1.842742,0.377666,9.733034
8,42,1000000000,10000000,0.150308,4.230766,1.841973,0.315072,9.274208
9,42,1000000000,10000000,0.149992,3.859683,1.845187,0.375124,8.907096
10,42,1000000000,10000000,0.150485,3.802416,1.854743,0.341248,8.827132
1,44,1000000000,10000000,0.142327,3.821264,1.758631,0.352007,8.750831
2,44,1000000000,10000000,0.144104,3.880976,1.759440,0.316776,8.778028
3,44,1000000000,10000000,0.144258,4.294728,1.759744,0.356391,9.227371
4,44,1000000000,10000000,0.145427,3.722310,1.760232,0.323450,8.634852
5,44,1000000000,10000000,0.143401,3.783005,1.761318,0.364425,8.727914
6,44,1000000000,10000000,0.144229,4.081360,1.759012,0.312740,8.972765
7,44,1000000000,10000000,0.143496,3.720692,1.758696,0.303986,8.602406
8,44,1000000000,10000000,0.144091,3.742597,1.761813,0.352731,8.676622
9,44,1000000000,10000000,0.145351,4.158824,1.762348,0.302773,9.048115
10,44,1000000000,10000000,0.144458,3.691714,1.784901,0.344374,8.640210
1,46,1000000000,10000000,0.140570,3.569856,1.683173,0.364731,8.435967
2,46,1000000000,10000000,0.142323,3.892642,1.685009,0.348062,8.744207
3,46,1000000000,10000000,0.139487,3.683825,1.682247,0.320459,8.498235
4,46,1000000000,10000000,0.140190,3.698471,1.690085,0.331894,8.536919
5,46,1000000000,10000000,0.141556,3.803029,1.690246,0.326511,8.638655
6,46,1000000000,10000000,0.142716,3.834787,1.688621,0.372744,8.713734
7,46,1000000000,10000000,0.143333,3.779338,1.683479,0.305167,8.587627
8,46,1000000000,10000000,0.142475,3.634862,1.696225,0.358081,8.506610
9,46,1000000000,10000000,0.143042,4.297508,1.689358,0.405903,9.215191
10,46,1000000000,10000000,0.141974,4.537806,1.702382,0.366988,9.427898
1,48,1000000000,10000000,0.137364,3.670453,1.613628,0.293538,8.393480
2,48,1000000000,10000000,0.138198,3.491193,1.625936,0.348438,8.281056
3,48,1000000000,10000000,0.135805,3.466220,1.620657,0.314125,8.209946
4,48,1000000000,10000000,0.137807,4.327790,1.614751,0.293027,9.057054
5,48,1000000000,10000000,0.138865,3.467971,1.631395,0.308041,8.222410
6,48,1000000000,10000000,0.139410,3.552743,1.623586,0.311655,8.302938
7,48,1000000000,10000000,0.138577,3.482634,1.614867,0.381674,8.298468
8,48,1000000000,10000000,0.138942,3.813593,1.623156,0.369206,8.619942
9,48,1000000000,10000000,0.138084,3.463681,1.651464,0.392320,8.322464
10,48,1000000000,10000000,0.141234,3.681930,1.666014,0.314882,8.478813
