Iteration,Threads,Size,Buckets,Gen_Time,Split_Time,Sort_Time,Write_Time,Total_Time
4,34,2000000000,100,0.358668,86.894133,13.914948,0.386980,106.892746
5,34,2000000000,100,0.359833,89.730747,13.913062,0.412012,109.751896
6,34,2000000000,100,0.358546,101.269054,13.891461,0.415364,121.276193
7,34,2000000000,100,0.359132,89.830496,13.897123,0.374756,109.801931
8,34,2000000000,100,0.358893,95.841424,13.890414,0.369840,115.805930
9,34,2000000000,100,0.359062,90.635720,13.891452,0.410058,110.634125
10,34,2000000000,100,0.360388,90.619667,13.914184,0.392207,110.639252
1,36,2000000000,100,0.341693,97.984703,13.945702,0.379185,117.997842
2,36,2000000000,100,0.342319,91.619733,13.929094,0.436292,111.665345
3,36,2000000000,100,0.342801,94.640244,14.045108,0.382657,114.749329
4,36,2000000000,100,0.341193,97.606283,13.955098,0.393491,117.637138
5,36,2000000000,100,0.340625,89.515441,13.913346,0.407376,109.515422
6,36,2000000000,100,0.344316,92.104394,13.923840,0.387880,112.113954
7,36,2000000000,100,0.340872,103.056312,13.947721,0.374415,123.059541
8,36,2000000000,100,0.342387,96.651913,13.987676,0.414911,116.748579
9,36,2000000000,100,0.342596,94.290237,13.937649,0.374304,114.282114
10,36,2000000000,100,0.340796,100.309658,13.972303,0.370165,120.329537
1,38,2000000000,100,0.326914,104.195198,14.014122,0.409204,124.290676
2,38,2000000000,100,0.327248,100.107812,14.003395,0.400377,120.180587
3,38,2000000000,100,0.326769,106.790409,14.144083,0.384045,126.983426
4,38,2000000000,100,0.324993,113.016396,13.995768,0.406557,133.084127
5,38,2000000000,100,0.325270,99.318748,13.961937,0.422978,119.368510
6,38,2000000000,100,0.327555,112.414117,13.927020,0.437078,132.454169
7,38,2000000000,100,0.325606,97.501357,13.995706,0.414877,117.588685
8,38,2000000000,100,0.328773,103.729245,14.128805,0.390807,123.924154
9,38,2000000000,100,0.325566,104.222370,13.969257,0.416295,124.272952
10,38,2000000000,100,0.324013,92.867292,14.113791,0.459015,113.103959
1,40,2000000000,100,0.310753,118.296511,14.134597,0.402657,138.628167
2,40,2000000000,100,0.311872,102.542664,14.131495,0.375452,122.701803
3,40,2000000000,100,0.313189,100.491094,14.233440,0.373550,120.755275
4,40,2000000000,100,0.312235,97.711862,13.990498,0.377206,117.734031
5,40,2000000000,100,0.311612,112.499732,14.070200,0.376077,132.598834
6,40,2000000000,100,0.312185,106.528772,13.980248,0.387380,126.553572
7,40,2000000000,100,0.311463,105.708035,14.090335,0.410452,125.865308
8,40,2000000000,100,0.312123,114.994948,14.216106,0.435254,135.304537
9,40,2000000000,100,0.312141,118.778959,14.065997,0.392961,138.899442
10,40,2000000000,100,0.312804,98.841016,14.204523,0.420737,119.120077
1,42,2000000000,100,0.302027,111.126287,14.269532,0.406137,131.450697
2,42,2000000000,100,0.305038,104.907432,14.231200,0.441485,125.226127
3,42,2000000000,100,0.300368,114.762507,14.321877,0.420690,135.142950
4,42,2000000000,100,0.302588,108.759861,14.201453,0.405510,129.007330
5,42,2000000000,100,0.304250,116.448552,14.170185,0.404822,136.671752
6,42,2000000000,100,0.303931,110.978386,14.040074,0.437735,131.101687
7,42,2000000000,100,0.300975,119.048933,14.134139,0.450287,139.282003
8,42,2000000000,100,0.302361,104.861862,14.357848,0.421038,125.291998
9,42,2000000000,100,0.300060,114.249806,14.146385,0.401752,134.448032
10,42,2000000000,100,0.301952,119.275740,14.271665,0.459480,139.650074
1,44,2000000000,100,0.295354,124.709456,14.318211,0.415222,145.082108
2,44,2000000000,100,0.295833,110.368647,14.271306,0.401118,130.675758
3,44,2000000000,100,0.292880,110.688779,14.446194,0.401921,131.170842
4,44,2000000000,100,0.293984,112.202186,14.243113,0.410561,132.503225
5,44,2000000000,100,0.286893,117.433448,14.253726,0.400116,137.731198
6,44,2000000000,100,0.291727,118.846205,14.156146,0.419144,139.065648
7,44,2000000000,100,0.291618,118.675014,14.286039,0.408726,139.005634
8,44,2000000000,100,0.294901,120.556667,14.464213,0.428332,141.092632
9,44,2000000000,100,0.292128,112.853111,14.268360,0.463915,133.220659
10,44,2000000000,100,0.290463,114.951895,14.413165,0.413600,135.411283
1,46,2000000000,100,0.288564,125.160027,14.471849,0.412294,145.675295
2,46,2000000000,100,0.286943,114.448198,14.379313,0.420170,134.881924
3,46,2000000000,100,0.288807,123.933962,14.546157,0.365098,144.483743
4,46,2000000000,100,0.286749,124.283232,14.450823,0.404582,144.764200
5,46,2000000000,100,0.288261,114.943130,14.376207,0.442620,135.407267
6,46,2000000000,100,0.290415,117.097744,14.284319,0.386544,137.403021
7,46,2000000000,100,0.294095,118.182754,14.437096,0.410523,138.671983
8,46,2000000000,100,0.289175,116.356560,14.589503,0.376636,136.959795
9,46,2000000000,100,0.285679,124.202526,14.258711,0.429004,144.516373
10,46,2000000000,100,0.288455,121.169218,14.582359,0.429147,141.810826
1,48,2000000000,100,0.282528,126.293839,14.584647,0.430726,146.937278
2,48,2000000000,100,0.285862,117.063995,14.571171,0.471132,137.734629
3,48,2000000000,100,0.282672,123.172901,14.741605,0.425307,143.972788
4,48,2000000000,100,0.278965,123.457960,14.450438,0.459478,143.986278
5,48,2000000000,100,0.279145,123.658889,14.530136,0.454423,144.267502
6,48,2000000000,100,0.285536,133.815494,14.367035,0.386691,154.205993
7,48,2000000000,100,0.279486,120.076530,14.301718,0.423668,140.437061
8,48,2000000000,100,0.282582,122.342269,14.711013,0.401903,143.086477
9,48,2000000000,100,0.282620,131.066245,14.466603,0.423504,151.579207
10,48,2000000000,100,0.282118,124.022649,14.757992,0.396500,144.800107
